pyroar,The females of a pride work together to bring down prey. It’s thanks to them that their pride doesn’t starve.
flabebe,This Pokémon can draw forth the power hidden within blooming wild flowers. It is particularly fond of red flowers.
floette,This Pokémon draws forth what power is left in withered flowers to make them healthy again. It holds a red flower.
florges,This Pokémon creates an impressive flower garden in its territory. It draws forth the power of the red flowers around its neck.
skiddo,"Until recently, people living in the mountains would ride on the backs of these Pokémon to traverse the mountain paths."
gogoat,"It can sense the feelings of others by touching them with its horns. This species has assisted people with their work since 5,000 years ago."
espurr,"It keeps its ears covered to prevent the intense psychic power in its body from escaping, but it falls unconscious if this power builds too much."
meowstic,"Though it has enough psychic power to blast away any opponent, Meowstic prefers to support its allies rather than attack."
inkay,It protects itself from tough foes by flashing its luminescent spots to discourage them.
malamar,Its hypnotic powers are dangerously strong. Anyone who falls under Malamar’s control loses their memories surrounding the event.
skrelp,Skrelp evades its enemies by hiding amid drifting seaweed. It eats rotten seaweed to create its poison.
dragalge,"Using a liquid poison, Dragalge indiscriminately attacks anything that wanders into its territory. This poison can corrode the undersides of boats."
clauncher,This Pokémon launches water by detonating gas inside its right claw. It snipes flying Pokémon.
clawitzer,Clawitzer can move through the water at a speed of 60 knots by using gas inside its body to expel water from the back of its claw.
sylveon,"This Pokémon uses its ribbonlike feelers to send a soothing aura into its opponents, erasing their hostility."
hawlucha,Its elegant finishing moves—performed by nimbly leaping around using its wings—are polished in the forest where it was born and raised.
dedenne,"It’s small and its electricity-generating organ is not fully developed, so it uses its tail to absorb electricity from people’s homes and charge itself."
carbink,It has slept underground for hundreds of millions of years since its birth. It’s occasionally found during the excavation of caves.
goomy,Most of a Goomy’s body is water. A membrane covers the whole Pokémon to prevent it from shriveling up in dry weather.
sliggoo,"The swirly protrusion on its back is filled with all its vital organs, such as its brain and heart."
goodra,It loves the rain. This mellow Pokémon can be seen walking around on the plains and in the mountains on rainy days.
klefki,"Once it absorbs a key’s metal ions, it discards the key without a second thought. However, it will hang on to keys it favors for decades."
phantump,"Legend tells that its green leaves can cure any illness. When plucked, however, the leaves will instantly wither away."
trevenant,"Using its roots, Trevenant connects itself to trees and monitors every corner of its forest. It uses curses to drive intruders away."
bergmite,"They live in mountainous regions of frigid cold. On rare occasions, they ride on the back of an Avalugg to cross seas and move to new habitats."
avalugg,"As Avalugg walks along with Bergmite on its back, it comes across pods of Cetitan. It lets them pass to avoid conflict."
noibat,This Pokémon emits ultrasonic waves from its large ears to search for fruit to eat. It mistakes Applin for its food.
noivern,Ultrasonic waves emitted by a Noivern can pulverize a large boulder. This Pokémon has a cruel disposition.
rowlet,"Silently it glides, streaking toward its targets to get close to them. Before they even notice it, it begins to pelt them with vicious kicks."
dartrix,"This narcissistic Pokémon is a clean freak. If you don’t groom it diligently, it may stop listening to you."
decidueye,It cunningly conceals arrow quills in its wings. It launches these quills with such precision that they can pierce a pebble at over a hundred yards.
litten,"If you try too hard to get close to it, it won’t open up to you. Even if you do grow close, giving it too much affection is still a no-no."
torracat,"At its throat, it bears a bell of fire. The bell rings brightly whenever fire spews out."
incineroar,"When its fighting spirit is set alight, the flames around its waist become especially intense."
popplio,This Pokémon can control balloons made of water. It practices diligently so it can learn to make big balloons.
brionne,"A skillful dancer, it creates a sequence of water balloons as it dances, then briskly bombards its enemies."
primarina,"To Primarina, every battle is a stage. It takes down its prey with beautiful singing and dancing."
pikipek,"Using its beak to strike 16 times per second, it opens holes in even the hardest of trees."
trumbeak,It flies around using a hundred different cries in various ways to declare its territory to others.
toucannon,The compressed gas in Toucannon’s beak launches seeds with such force that they can shatter large boulders.
yungoos,"Its stomach fills most of its torso. It wanders the same path every day, searching for fresh food."
gumshoos,"Once it finds signs of prey, it will patiently stake out the location, waiting until the sun goes down."
grubbin,"Grubbin normally live underground, but if they get unearthed by Hoothoot, they may be found gathered around electric Pokémon."
charjabug,"Protected by a sturdy shell, Charjabug eats large quantities of fresh and decomposing leaf litter in order to evolve."
